asn,name,cc,real_cone_size,observed_tree_size,secure_pct,vulnerable_pct,vuln_count
42864,Giganet Internet Szolgaltato Kft,HU,19,20,5.0,60.0,12
22652,Videotron Ltee,CA,97,555,1.2612612612612613,62.52252252252253,347
30666,Xchange Telecom Corp.,US,8,8,0.0,50.0,4
18678,INTERNEXA S.A. E.S.P,CO,272,2400692717869394,5.02602641104905,68.75048878577005,1650487977779596
202662,Hytron Network Services Limited,HK,38,1729,0.3470213996529786,48.930017351069985,846
30851,Sileman Sp. z o.o.,PL,13,12,66.66666666666666,0.0,0
50607,Stowarzyszenie e-Poludnie,PL,375,1381,5.286024619840695,65.45981173062998,904
23889,Mauritius Telecom Ltd,MU,14,16,0.0,50.0,8
30999,Emtel,MU,11,9,0.0,44.44444444444444,4
61582,ATRIX ENGENHARIA DE TELECOMUNICAÇÕES LTDA,BR,12,21,4.761904761904762,57.14285714285714,12
29802,"HIVELOCITY, Inc.",US,91,11471311697252724278,5.026026411037309,68.75048878583374,7886582862007768798
25159,PJSC MegaFon,RU,78,78,0.0,93.58974358974359,73
4809,China Telecom Next Generation Carrier Network,CN,46,966,0.7246376811594203,81.57349896480332,788
7529,NetIRD Inc.,JP,21,934,0.10706638115631692,51.49892933618844,481
2519,ARTERIA Networks Corporation,JP,134,738,0.27100271002710025,50.81300813008131,375
23005,"SWITCH, LTD",US,150,155,0.6451612903225806,57.41935483870968,89
41881,Fanava Group,IR,43,319,0.0,99.68652037617555,318
43754,Asiatech Data Transmission company,IR,275,592,0.0,98.64864864864865,584
4775,Globe Telecoms,PH,144,325,0.3076923076923077,77.84615384615384,253
9299,PLDT (Philippine Long Distance Telephone Company),PH,225,3177248,5.023876008419865,68.7896254872141,2185617
36086,Telx,US,52,53,1.8867924528301887,47.16981132075472,25
10796,Charter Communications Inc,US,305,295,28.135593220338983,21.694915254237287,64
12779,IT.Gate S.p.A.,IT,76,84,11.904761904761903,50.0,42
23106,American Tower Brasil,BR,270,1036718780637477241980840786,5.026026411037328,68.75048878583372,712749229022800937753039227
6205,HizliNet Teknoloji A.S.,TR,78,285,0.7017543859649122,80.35087719298247,229
38158,PT Cyberindo Aditama,ID,430,960,4.166666666666666,87.08333333333333,836
45735,PT Uninet Media Sakti,ID,39,127984567406596376,5.0260264110363595,68.7504887858379,87990015662475197
142668,APNIC ASN block,AU,20,20,0.0,95.0,19
262476,BRCENTRAL TELECOM,BR,87,100,1.0,95.0,95
33915,Vodafone Libertel B.V.,NL,26,24,50.0,4.166666666666666,1
48678,PENTECH BILISIM TEKNOLOJILERI SANAYI VE TICARET LIMIT...,TR,60,6304623576782656546346,5.026026411037328,68.75048878583372,4334459525144989436838
30823,aurologic GmbH,DE,99,330,1.2121212121212122,66.66666666666666,220
29075,IELO-LIAZO SERVICES SAS,FR,170,427,1.1709601873536302,65.807962529274,281
20766,"Association ""Gitoyen""",FR,5,5,0.0,80.0,4
28642,Contato Internet EIRELI,BR,22,23,0.0,95.65217391304348,22
271255,PEER TELECOM LTDA,BR,9,7,0.0,85.71428571428571,6
23520,"Columbus Networks USA, Inc.",CO,915,2216033106929184,5.026026411051188,68.75048878584793,1523533592670026
41421,StarNet Telecom Sp. z o.o.,PL,9,9,0.0,66.66666666666666,6
8304,Ecritel SASU,FR,7,432,1.1574074074074074,65.50925925925925,283
18229,CtrlS,IN,229,829,0.0,97.94933655006032,812
8953,Orange Romania S.A.,RO,362,5541,6.966251579137339,72.51398664500994,4018
35598,INETCOM CARRIER LLC,RU,1599,604073729782,5.026026428091276,68.7504888613309,415303642308
19114,Otecel S.A.,EC,114,98,20.408163265306122,45.91836734693878,45
34547,TELESMART TELEKOM DOO,MK,20,15,6.666666666666667,73.33333333333333,11
397142,City of Fort Collins,US,9,11,9.090909090909092,54.54545454545454,6
4800,PT Aplikanusa Lintasarta,ID,466,3559,3.9898847991008712,87.01882551278449,3097
31376,Smart Telecom Limited,RU,19,17,0.0,100.0,17
35807,SkyNet Ltd.,RU,8,8,0.0,100.0,8
33491,"Comcast Cable Communications, LLC",US,263,290,26.20689655172414,6.551724137931035,19
17223,"Latisys-Chicago, LLC",US,14,14,0.0,42.857142857142854,6
7016,"Comcast Cable Communications, LLC",US,132,150,2.0,50.0,75
54004,Optimum WiFi,US,351,850,0.35294117647058826,50.588235294117645,430
135069,Feenix Communications Limited,NZ,202,780,0.8974358974358974,75.25641025641025,587
4637,Telstra Global,US,7572,12892134373,5.026027865153403,68.75047990938282,8863404252
2856,British Telecommunications,GB,153,152,0.0,38.15789473684211,58
53115,ISPX Solucoes em Telecomunicacoes SPE Ltda,BR,101,213,4.694835680751173,71.36150234741784,152
37195,NAPAfrica,ZA,7,184659941261445,5.026026410973296,68.75048878563234,126954612208505
6774,BICS (Belgacom),RU,179,843102605687059750891450,5.026026411037328,68.75048878583372,579637162375953952663039
37662,West Indian Ocean Cable Company (WIOCC),GB,625,11471311697252723659,5.026026411037309,68.75048878583374,7886582862007768399
11404,Wave Broadband,US,233,3182356,5.020965599071882,68.78784146085479,2189074
12297,Telecom Armenia OJSC,AM,111,123,0.0,73.98373983739837,91
18345,Servers Australia Customers,AU,12,11,0.0,72.72727272727273,8
9583,Sify Limited,IN,679,4579928994658033098544875361472558,5.026026411037328,68.75048878583372,3148723569871518357642932217872648
53087,TELY Ltda.,BR,293,384821910526438476795165414412580,5.026026411037328,68.75048878583372,264566944441910180133407096651563
20326,TeraSwitch Networks Inc.,US,22,18,0.0,44.44444444444444,8
4621,UNINET-TH,TH,69,65,1.5384615384615385,98.46153846153847,64
136284,Paradise Telecom Pvt Ltd,IN,18,16,0.0,100.0,16
273103,TV&MÁS S.A.S,CO,9,10,0.0,80.0,8
135905,Vietnam P&T,VN,48,4828637307517199889199396868352,5.026026411037328,68.75048878583372,3319711750613196080999170988946
33668,"Comcast Cable Communications, LLC",US,82,167,2.3952095808383236,61.07784431137725,102
3215,Orange S.A.,FR,194,196,31.122448979591837,20.918367346938776,41
263616,Dez Solucoes em Telecomunicacoes LTDA,BR,41,175,9.142857142857142,70.85714285714285,124
53062,ALT | GRUPO BRASIL TECPAR,BR,967,161456106343046418687967717,5.026026411037328,68.75048878583372,111001862285419903396746720
264943,VIARAPIDA TELECOMUNICAÇÕES LTDA - ME,BR,21,61,1.639344262295082,73.77049180327869,45
12778,"MEGA M, d.o.o.",SI,19,23,4.3478260869565215,73.91304347826086,17
21371,EQUINIX (SERVICES) LIMITED,GB,12,11,0.0,45.45454545454545,5
265407,TMK NET TELECOMUNICAÇÕES LTDA ME,BR,12,810,0.6172839506172839,82.5925925925926,669
17806,Mango Teleservices,BD,44,93,2.1505376344086025,96.7741935483871,90
138128,PT Solnet Indonesia,ID,72,32248652691180386490,5.0260264110373365,68.7504887858337,22171106352032428400
8422,NetCologne,DE,37,35,0.0,48.57142857142857,17
263725,MULTICABLE DE HONDURAS,HN,13,24,0.0,83.33333333333334,20
52928,JANAJÁ SERVIÇOS LTDA,BR,26,49,0.0,100.0,49
393442,United Electric Cooperative,US,6,218,2.7522935779816518,66.97247706422019,146
9009,M247 Europe SRL,US,155,12892144784,5.026028002758427,68.75047662356442,8863410986
5606,GTS Telecom SRL,RO,108,5651,6.848345425588391,72.39426650150416,4091
12310,iNES GROUP SRL,RO,84,87,0.0,75.86206896551724,66
14080,Telmex Colombia S.A.,CO,32,29,3.4482758620689653,68.96551724137932,20
3549,Lumen (fka. Global Crossing),US,507,92329970626148,5.026026410959124,68.75048878574117,63477306101208
17709,Asia Pacific Telecom,TW,24,25,0.0,84.0,21
3462,HiNet (Chunghwa Telecom),TW,129,58498358489805414,5.026026411039586,68.75048878582996,40217907393428276
150774,EXABYTE LTD,BD,6,15,0.0,100.0,15
35320,Eurotranstelecom Ltd,UA,346,1851,6.75310642895732,78.01188546731497,1444
27258,"KAMO Electric Cooperative, Inc.",US,18,16,68.75,0.0,0
262734,TUX NET SERVIÇOS DE INFORMÁTICA LTDA,BR,12,17,0.0,94.11764705882352,16
22302,"INOC, LLC",US,10,11,63.63636363636363,0.0,0
32489,Amanah Tech Inc.,CA,7,5,0.0,80.0,4
58656,bdHUB Limited,BD,106,166762398507660762850,5.026026411037327,68.75048878583372,114649964084996664928
237,Merit Network Inc.,US,27,28,0.0,96.42857142857143,27
7782,"Alaska Communications Systems Group, Inc.",US,35,61,1.639344262295082,80.32786885245902,49
8047,"GENERAL COMMUNICATION, INC.",US,26,26,0.0,76.92307692307693,20
55943,ONATI,US,5,5,0.0,60.0,3
11796,"Airstream Communications, LLC",US,93,88,0.0,59.09090909090909,52
29632,Netassist International EOOD,DE,163,2351,0.9357720119098255,56.571671629094,1330
8772,NetAssist LLC,DE,151,514,1.1673151750972763,56.03112840466926,288
29670,"Individual Network Berlin (""IN-Berlin"") e.V.",DE,32,38,0.0,68.42105263157895,26
4739,Internode Pty Ltd,AU,6,6,0.0,100.0,6
7029,Windstream Communications LLC,US,502,354755030,5.026044873838717,68.75065421905364,243896404
16509,"Amazon.com, Inc.",US,119,150,0.0,72.66666666666667,109
14618,"Amazon.com, Inc.",US,41,48,0.0,77.08333333333334,37
19905,"Vercara, LLC",US,44,117,1.7094017094017095,63.24786324786324,74
212895,Johannes Ernst,US,169,227,0.0,66.96035242290749,152
19855,"Masergy Communications, Inc.",US,21,22,0.0,36.36363636363637,8
327693,Echotel Pty Ltd,ZA,39,53,3.7735849056603774,71.69811320754717,38
211995,A2Z Technologies CJSC,AZ,11,13,0.0,100.0,13
16713,Northwest Open Access Network,US,45,46,6.521739130434782,56.52173913043478,26
45274,WorldLink International Transit Services,NP,87,249,0.0,97.18875502008032,242
207841,Inferno Communications Ltd,GB,104,1042,0.0,53.07101727447217,553
209735,Lagrange Cloud Technologies Limited,GB,73,345,0.0,53.62318840579711,185
269946,BOOM SOLUTIONS C.A.,VE,12,10,0.0,90.0,9
272102,BESSER SOLUTIONS C.A.,VE,7,7,14.285714285714285,71.42857142857143,5
9425,Future Internet Technology Infrastructure (FITI),CN,41,41,0.0,100.0,41
2497,Internet Initiative Japan Inc.,JP,640,14971,1.3091977823792667,50.3640371384677,7540
17676,SoftBank Corp.,JP,401,2031372603990363,5.026026410957807,68.75048878603576,1396578594308997
9607,"BroadBand Tower, Inc.",JP,42,1330,0.0,53.1578947368421,707
24534,PT Trans Hybrid Communication,ID,126,608,7.236842105263158,79.93421052631578,486
1251,FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO SÃO PAULO,BR,17,16,0.0,87.5,14
15433,Telecom Italia San Marino S.p.A,SM,3,6,50.0,16.666666666666664,1
49505,JSC Selectel,RU,16,11,0.0,72.72727272727273,8
28840,"PJSC ""TATTELECOM""",RU,18,18,0.0,88.88888888888889,16
12555,Data-center IMAQLIQ Ltd.,RU,17,23,0.0,91.30434782608695,21
50867,HOSTKEY B.V.,RU,12,7,0.0,57.14285714285714,4
51219,K2 Integration JSC,RU,15,2672,0.6362275449101796,81.1002994011976,2167
8732,JSC Comcor,RU,217,242,0.0,95.45454545454545,231
266409,SECW TELECOM,BR,66,174,13.793103448275861,63.2183908045977,110
9829,BSNL (Bharat Sanchar Nigam Ltd),IN,85,101,0.0,99.00990099009901,100
24173,Netnam Company,VN,27,25,0.0,68.0,17
33651,"Comcast Cable Communications, LLC",US,182,380,7.368421052631578,55.26315789473685,210
33667,"Comcast Cable Communications, LLC",US,154,158,3.1645569620253164,59.49367088607595,94
268485,Fibrativa Telecomunicaçoes - Eireli - ME,BR,4,5,0.0,100.0,5
22381,Megatelecom Telecomunicacoes Ltda,BR,903,4008206884,5.026027294253806,68.75045489792637,2755660466
53102,S.I. TELECOM. SERVICOS DE TELEFONIA LTDA EPP,BR,22,34,0.0,70.58823529411765,24
135607,Infinivan Incorporated,PH,168,1587947,5.0256715117066255,68.78642675101877,1092292
210316,"CJSC ""SCIENTIFIC AND PRODUCTION FIRM ""ELEKOMS""""",UA,10,10,10.0,90.0,9
6697,Beltelecom,BY,44,103,0.0,95.14563106796116,98
50923,Metroset Ltd.,DE,17,21,0.0,90.47619047619048,19
31500,Global Network Management Inc,RU,878,12187,3.963239517518667,78.02576515959629,9509
62255,BiMajLink d.o.o.,RU,1564,18186890053736,5.026026410684919,68.7504887879634,12503575807273
43727,JSC KVANT-TELEKOM,RU,317,1003,1.1964107676969093,82.35294117647058,826
60280,National Traffic Exchange Center (Belarus),DE,109,130,0.0,96.15384615384616,125
24955,"JSC ""Ufanet""",RU,15,17,0.0,94.11764705882352,16
12353,Vodafone Portugal - Communicacoes Pessoais S.A.,PT,15,17,0.0,70.58823529411765,12
3243,MEO,PT,10,9,0.0,88.88888888888889,8
8167,V.tal,BR,991,518359390318738620990418996,5.026026411037328,68.75048878583372,356374614511400468876518445
28343,Unifique Telecomunicações SA,BR,109,265,3.018867924528302,81.50943396226415,216
266152,PJM NET,BR,15,17,0.0,82.35294117647058,14
2854,LLC Orange Business Services,RU,108,105,0.0,96.19047619047619,101
12611,R-KOM Regensburger,DE,21,632,0.7911392405063291,67.5632911392405,427
268126,DGNETSP EIRELI,BR,11,161456096049962827522311806,5.026026411037328,68.75048878583372,111001855208874623335915079
265147,UP Fibra,BR,21,43,0.0,81.3953488372093,35
270735,COMPUTIZE NETWORK TELECOMUNICACOES LTDA,BR,158,2073437561274954483961694369,5.026026411037328,68.75048878583372,1425498458045601875506089061
44600,"""GIGATRANS UKRAINE"", LLC",UA,81,88,2.272727272727273,70.45454545454545,62
12963,"Scientific Industrial Firm ""Volz"" Ltd",UA,90,87,1.1494252873563218,80.45977011494253,70
8048,"CANTV Servicios, Venezuela",VE,28,2216033106929207,5.026026411051135,68.75048878584784,1523533592670040
6306,"TELEFONICA VENEZOLANA, C.A. (Movistar)",VE,26,133,6.015037593984962,71.42857142857143,95
9505,Taiwan Internet Gateway,US,129,495,3.0303030303030303,71.11111111111111,352
49800,GNC-Alfa CJSC,AM,144,182,8.241758241758241,54.94505494505495,100
30282,Unitas Global,US,8,5278,17.24137931034483,50.98522167487685,2691
5650,Frontier Communications,US,240,342,1.7543859649122806,55.84795321637427,191
32505,Conterra,US,93,69,1.4492753623188406,60.86956521739131,42
7385,Zayo (fka Allstream),US,93,92,0.0,47.82608695652174,44
52573,Une Telecom Ltda,BR,249,428,0.7009345794392523,85.98130841121495,368
265144,MCD INFORMATICA E TELECOMUNICACOES LTDA - ME,BR,30,1036718780637477241980840091,5.026026411037328,68.75048878583372,712749229022800937753038660
264409,Huge Networks,BR,1103,10904,0.7336757153338225,83.0520909757887,9056
13786,"Seaborn (Seabras USA, LLC)",BR,4754,348405419834362846365932853,5.026026411037328,68.75048878583372,239530429092460541165925801
7195,EdgeUno,BR,4067,4032661526,5.02603299813861,68.75044781529229,2772472858
28669,VERO S.A,BR,22,454,1.1013215859030838,84.36123348017621,383
23352,DEFT.COM,US,71,672,2.5297619047619047,60.416666666666664,406
15836,Arax-Impex s.r.l.,MD,34,33,0.0,87.87878787878788,29
8926,Moldtelecom SA,MD,62,5707,6.798668302085159,72.48992465393377,4137
11664,Techtel LMDS Comunicaciones Interactivas S.A.,AR,167,196,6.63265306122449,59.183673469387756,116
19037,AMX Argentina S.A.,AR,112,329,6.68693009118541,62.00607902735562,204
4922,Shenandoah Cable Television LLC,US,47,55,3.6363636363636362,69.0909090909091,38
29684,Nour Internet Company for Communications and Informat...,SA,16,15,0.0,86.66666666666667,13
138655,Trans World Enterprise Services (Private) Limited,PK,20,26,15.384615384615385,65.38461538461539,17
61400,Start2 LLC,RU,26,24,4.166666666666666,75.0,18
11739,"Digital Fortress, Inc.",US,3,9,0.0,22.22222222222222,2
15305,"Syringa Networks, LLC",US,83,290,8.620689655172415,55.51724137931034,161
263774,MARANDU COMUNICACIONES SOCIEDAD DEL ESTADO,AR,39,47,0.0,87.2340425531915,41
12189,PhoenixNAP LLC,US,55,59,0.0,64.40677966101694,38
48957,"Joint Ukrainian American Enterprise ""Telecommunicatio...",UA,13,9,0.0,88.88888888888889,8
6619,SamsungSDS Inc.,KR,6,49,0.0,63.26530612244898,31
52323,Colsecor Cooperativa Limitada,AR,22,21,4.761904761904762,85.71428571428571,18
52444,Pogliotti & Pogliotti Construcciones S.A.,AR,58,61,8.19672131147541,67.21311475409836,41
150000,Data-Beam Business Solution,PH,6,125,0.0,79.2,99
29535,Orange Polska Spolka Akcyjna,PL,429,2223,3.9586144849302745,62.52811515969411,1390
22645,LEARN,US,48,48,0.0,85.41666666666666,41
7015,"Comcast Cable Communications, LLC",US,176,204,32.84313725490196,18.137254901960784,37
153174,Aioni Digital and Data Solutions Inc.,PH,6,6,0.0,100.0,6
52566,SISALWEB INTERNET,BR,3,5,0.0,100.0,5
12843,TelemaxX Telekommunikation GmbH,DE,38,36,0.0,50.0,18
262645,BrasilNET Telecomunicações do Parana LTDA,BR,27,39,2.564102564102564,64.1025641025641,25
14230,ARK Data Centers LLC,US,23,23,0.0,56.52173913043478,13
32787,Akamai (Prolexic),US,700,10294099277822398669,5.026026411037344,68.75048878583371,7077243569601877070
271564,PINHEIRO & SILVA INFORMATICA LTDA,BR,3,20,0.0,65.0,13
264821,COMCAST-SRL,DO,23,27,11.11111111111111,77.77777777777779,21
33657,"Comcast Cable Communications, LLC",US,148,156,46.15384615384615,6.41025641025641,10
8251,"FreeTel, s.r.o.",CZ,26,76,7.894736842105263,56.57894736842105,43
59692,IQWeb FZ-LLC,RU,162,2523,0.6341656757827983,80.30122869599683,2026
57724,DDOS-GUARD LTD,RU,114,833821648908,5.026026410550051,68.75048876648326,573256459065
8218,Zayo Europe,FR,274,2031372603981976,5.026026410963643,68.75048878607953,1396578594304120
293,ESnet,US,35,35,0.0,88.57142857142857,31
266080,NOVA FIBRA,BR,12,610,0.32786885245901637,83.60655737704919,510
400212,VergeTel Group LLC,US,13,22,0.0,50.0,11
209533,iFog GmbH - BGPTunnel,DE,133,311,0.3215434083601286,61.09324758842444,190
12271,Charter Communications Inc,US,55,53,47.16981132075472,0.0,0
37054,Telecom Malagasy,MG,20,7,42.857142857142854,42.857142857142854,3
327727,C-Squared Limited,NG,22,184659941260379,5.026026410968193,68.75048878558299,126954612207681
22677,Charter Communications LLC,US,49,51,1.9607843137254901,66.66666666666666,34
51765,Oy Crea Nova Hosting Solution Ltd,RU,48,52,26.923076923076923,36.53846153846153,19
198297,"JSC ""Ul-com Media""",RU,16,16,0.0,100.0,16
702,Verizon Business - EMEA,US,282,1004,0.49800796812749004,66.03585657370517,663
6855,"Slovak Telekom, a.s.",CZ,121,125,4.0,53.6,67
23688,Link3 Technologies Ltd.,BD,42,38,0.0,100.0,38
13367,"Comcast Cable Communications, LLC",US,88,117,0.8547008547008548,33.33333333333333,39
262725,CONECT,BR,29,41,0.0,82.92682926829268,34
263432,CORPORATIVA TELECOMUNICACOES EIRELI ME,BR,82,228,0.43859649122807015,87.71929824561403,200
28201,VALE NET,BR,16,88,0.0,78.4090909090909,69
44324,MoeDove LLC,US,103,257,0.0,48.63813229571984,125
34123,Netorn LLC,RU,27,30,0.0,93.33333333333333,28
48347,JSC Mediasoft ekspert,RU,31,30,0.0,86.66666666666667,26
61832,Giga+ Empresas,BR,1084,230747376874596050671006877048813,5.026026411037328,68.75048878583372,158639949461774642423407467869031
53153,CINTE Telecom Comercio e Servicos Ltda.,BR,11,1154465731579315430385496243249801,5.026026411037328,68.75048878583372,793700833325730540400221289964717
59105,Home NOC Operators Group,JP,33,568,0.0,50.70422535211267,288
38074,SDCC Japan-West Area,JP,21,281,0.0,49.46619217081851,139
138195,MOACK.Co.LTD,KR,28,1692666224697079140971787,5.026026411037328,68.75048878583372,1163716302991960495050143
20764,CJSC RASCOM,RU,2751,114849516587,5.026026173673406,68.75048907078948,78959604349
25512,CD-Telematika a.s.,CZ,35,38,42.10526315789473,13.157894736842104,5
